date,part_number,vehicle_type,vehicle_model,warehouse_id,demand_type,demand_qty,shipped_qty,backorder_qty,on_hand_inventory,in_transit_inventory,safety_stock,warehouse_capacity,labor_utilization,promotion_flag,weather_index,fuel_price_index,is_holiday,day_of_week,week_of_year,month
2023-01-22,PN006,SUV,SUV_X,WH_3,Erratic,362,2,360,2,7,93,25000,0.6884,0,33.2,3.31,0,7,3,1
2023-01-22,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,397,4,58,25000,0.9692,0,33.2,3.31,0,7,3,1
2023-01-22,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,11,9,52,25000,0.5862,0,33.2,3.31,0,7,3,1
2023-01-23,PN000,Passenger,Sedan_A,WH_1,Smooth,137,2,135,3,8,120,25000,0.7694,0,33.2,3.31,0,1,4,1
2023-01-23,PN001,SUV,SUV_Y,WH_2,Smooth,95,2,93,4,11,127,25000,0.6167,0,33.2,3.31,0,1,4,1
2023-01-23,PN002,Truck,Truck_T1,WH_3,Smooth,53,1,52,3,9,120,25000,0.6457,0,33.2,3.31,0,1,4,1
2023-01-23,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,742,4,123,25000,0.5397,0,33.2,3.31,0,1,4,1
2023-01-23,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,806,7,120,25000,0.9998,0,33.2,3.31,0,1,4,1
2023-01-23,PN005,Passenger,Hatch_C,WH_2,Erratic,62,1,61,2,4,90,25000,0.6669,0,33.2,3.31,0,1,4,1
2023-01-23,PN006,SUV,SUV_X,WH_3,Erratic,545,1,544,2,6,93,25000,0.7081,0,33.2,3.31,0,1,4,1
2023-01-23,PN007,Truck,Truck_T2,WH_4,Lumpy,151,141,10,257,3,58,25000,0.9629,0,33.2,3.31,0,1,4,1
2023-01-23,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,12,8,52,25000,0.5875,0,33.2,3.31,0,1,4,1
2023-01-24,PN000,Passenger,Sedan_A,WH_1,Smooth,136,1,135,3,7,120,25000,0.808,0,33.2,3.31,0,2,4,1
2023-01-24,PN001,SUV,SUV_Y,WH_2,Smooth,99,2,97,3,10,127,25000,0.6112,0,33.2,3.31,0,2,4,1
2023-01-24,PN002,Truck,Truck_T1,WH_3,Smooth,41,2,39,2,8,120,25000,0.6283,0,33.2,3.31,0,2,4,1
2023-01-24,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,743,3,123,25000,0.5719,0,33.2,3.31,0,2,4,1
2023-01-24,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,807,6,120,25000,0.9708,0,33.2,3.31,0,2,4,1
2023-01-24,PN005,Passenger,Hatch_C,WH_2,Erratic,330,0,330,3,3,90,25000,0.6537,0,33.2,3.31,0,2,4,1
2023-01-24,PN006,SUV,SUV_X,WH_3,Erratic,323,1,322,2,5,93,25000,0.7056,0,33.2,3.31,0,2,4,1
2023-01-24,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,257,3,58,25000,0.9753,0,33.2,3.31,0,2,4,1
2023-01-24,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,13,7,52,25000,0.6086,0,33.2,3.31,0,2,4,1
2023-01-25,PN000,Passenger,Sedan_A,WH_1,Smooth,136,2,134,2,6,120,25000,0.84,0,33.2,3.31,0,3,4,1
2023-01-25,PN001,SUV,SUV_Y,WH_2,Smooth,96,2,94,3,8,127,25000,0.5938,0,33.2,3.31,0,3,4,1
2023-01-25,PN002,Truck,Truck_T1,WH_3,Smooth,52,1,51,3,6,120,25000,0.652,0,33.2,3.31,0,3,4,1
2023-01-25,PN003,EV,EV_E2,WH_4,Intermittent,15,14,1,729,3,123,25000,0.5608,0,33.2,3.31,0,3,4,1
2023-01-25,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,808,5,120,25000,1.0,0,33.2,3.31,0,3,4,1
2023-01-25,PN005,Passenger,Hatch_C,WH_2,Erratic,176,1,175,2,3,90,25000,0.6699,0,33.2,3.31,0,3,4,1
2023-01-25,PN006,SUV,SUV_X,WH_3,Erratic,83,0,83,3,4,93,25000,0.6903,0,33.2,3.31,0,3,4,1
2023-01-25,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,258,2,58,25000,1.0,0,33.2,3.31,0,3,4,1
2023-01-25,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,14,6,52,25000,0.6158,0,33.2,3.31,0,3,4,1
2023-01-26,PN000,Passenger,Sedan_A,WH_1,Smooth,136,1,135,2,5,120,25000,0.7889,0,33.2,3.31,0,4,4,1
2023-01-26,PN001,SUV,SUV_Y,WH_2,Smooth,98,1,97,3,7,127,25000,0.5988,0,33.2,3.31,0,4,4,1
2023-01-26,PN002,Truck,Truck_T1,WH_3,Smooth,48,1,47,2,6,120,25000,0.649,0,33.2,3.31,0,4,4,1
2023-01-26,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,729,3,123,25000,0.594,0,33.2,3.31,0,4,4,1
2023-01-26,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,50,47,3,762,4,120,25000,0.9713,0,33.2,3.31,0,4,4,1
2023-01-26,PN005,Passenger,Hatch_C,WH_2,Erratic,110,1,109,1,3,90,25000,0.6425,0,33.2,3.31,0,4,4,1
2023-01-26,PN006,SUV,SUV_X,WH_3,Erratic,629,1,628,2,4,93,25000,0.7002,0,33.2,3.31,0,4,4,1
2023-01-26,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,258,2,58,25000,0.9611,0,33.2,3.31,0,4,4,1
2023-01-26,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,15,5,52,25000,0.6536,0,33.2,3.31,0,4,4,1
2023-01-27,PN000,Passenger,Sedan_A,WH_1,Smooth,153,0,153,3,4,120,25000,0.8111,0,33.2,3.31,0,5,4,1
2023-01-27,PN001,SUV,SUV_Y,WH_2,Smooth,89,1,88,3,6,127,25000,0.605,0,33.2,3.31,0,5,4,1
2023-01-27,PN002,Truck,Truck_T1,WH_3,Smooth,44,1,43,2,5,120,25000,0.6502,0,33.2,3.31,0,5,4,1
2023-01-27,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,730,2,123,25000,0.5682,0,33.2,3.31,0,5,4,1
2023-01-27,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,36,33,3,729,4,120,25000,1.0,0,33.2,3.31,0,5,4,1
2023-01-27,PN005,Passenger,Hatch_C,WH_2,Erratic,647,0,647,2,2,90,25000,0.6119,0,33.2,3.31,0,5,4,1
2023-01-27,PN006,SUV,SUV_X,WH_3,Erratic,381,1,380,2,3,93,25000,0.6871,0,33.2,3.31,0,5,4,1
2023-01-27,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,258,2,58,25000,0.9922,0,33.2,3.31,0,5,4,1
2023-01-27,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,16,4,52,25000,0.6378,0,33.2,3.31,0,5,4,1
2023-01-28,PN000,Passenger,Sedan_A,WH_1,Smooth,128,1,127,2,4,120,25000,0.791,0,33.2,3.31,0,6,4,1
2023-01-28,PN001,SUV,SUV_Y,WH_2,Smooth,93,1,92,3,5,127,25000,0.5884,0,33.2,3.31,0,6,4,1
2023-01-28,PN002,Truck,Truck_T1,WH_3,Smooth,61,1,60,2,4,120,25000,0.6377,0,33.2,3.31,0,6,4,1
2023-01-28,PN003,EV,EV_E2,WH_4,Intermittent,24,22,2,708,2,123,25000,0.563,0,33.2,3.31,0,6,4,1
2023-01-28,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,730,3,120,25000,0.987,0,33.2,3.31,0,6,4,1
2023-01-28,PN005,Passenger,Hatch_C,WH_2,Erratic,103,0,103,2,2,90,25000,0.6628,0,33.2,3.31,0,6,4,1
2023-01-28,PN006,SUV,SUV_X,WH_3,Erratic,299,0,299,2,3,93,25000,0.6853,0,33.2,3.31,0,6,4,1
2023-01-28,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,259,1,58,25000,0.9319,0,33.2,3.31,0,6,4,1
2023-01-28,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,16,4,52,25000,0.5804,0,33.2,3.31,0,6,4,1
2023-01-29,PN000,Passenger,Sedan_A,WH_1,Smooth,127,1,126,2,3,120,25000,0.8066,0,33.2,3.31,0,7,4,1
2023-01-29,PN001,SUV,SUV_Y,WH_2,Smooth,95,1,94,3,4,127,25000,0.569,0,33.2,3.31,0,7,4,1
2023-01-29,PN002,Truck,Truck_T1,WH_3,Smooth,61,0,61,3,3,120,25000,0.6204,0,33.2,3.31,0,7,4,1
2023-01-29,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,708,2,123,25000,0.5477,0,33.2,3.31,0,7,4,1
2023-01-29,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,730,3,120,25000,1.0,0,33.2,3.31,0,7,4,1
2023-01-29,PN005,Passenger,Hatch_C,WH_2,Erratic,586,1,585,1,2,90,25000,0.6886,0,33.2,3.31,0,7,4,1
2023-01-29,PN006,SUV,SUV_X,WH_3,Erratic,113,1,112,2,2,93,25000,0.675,0,33.2,3.31,0,7,4,1
2023-01-29,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,259,1,58,25000,0.9764,0,33.2,3.31,0,7,4,1
2023-01-29,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,17,3,52,25000,0.5872,0,33.2,3.31,0,7,4,1
2023-01-30,PN000,Passenger,Sedan_A,WH_1,Smooth,124,0,124,2,3,120,25000,0.8002,0,33.2,3.31,0,1,5,1
2023-01-30,PN001,SUV,SUV_Y,WH_2,Smooth,100,1,99,2,4,127,25000,0.6423,0,33.2,3.31,0,1,5,1
2023-01-30,PN002,Truck,Truck_T1,WH_3,Smooth,59,1,58,2,3,120,25000,0.617,0,33.2,3.31,0,1,5,1
2023-01-30,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,709,1,123,25000,0.5698,0,33.2,3.31,0,1,5,1
2023-01-30,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,731,2,120,25000,0.9736,0,33.2,3.31,0,1,5,1
2023-01-30,PN005,Passenger,Hatch_C,WH_2,Erratic,167,0,167,2,1,90,25000,0.6682,0,33.2,3.31,0,1,5,1
2023-01-30,PN006,SUV,SUV_X,WH_3,Erratic,573,0,573,2,2,93,25000,0.6309,0,33.2,3.31,0,1,5,1
2023-01-30,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,259,1,58,25000,0.9624,0,33.2,3.31,0,1,5,1
2023-01-30,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,17,3,52,25000,0.6055,0,33.2,3.31,0,1,5,1
2023-01-31,PN000,Passenger,Sedan_A,WH_1,Smooth,138,1,137,2,2,120,25000,0.7932,0,33.2,3.31,0,2,5,1
2023-01-31,PN001,SUV,SUV_Y,WH_2,Smooth,91,1,90,2,3,127,25000,0.6235,0,33.2,3.31,0,2,5,1
2023-01-31,PN002,Truck,Truck_T1,WH_3,Smooth,53,1,52,1,3,120,25000,0.6504,0,33.2,3.31,0,2,5,1
2023-01-31,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,709,1,123,25000,0.5473,0,33.2,3.31,0,2,5,1
2023-01-31,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,29,27,2,704,2,120,25000,1.0,0,33.2,3.31,0,2,5,1
2023-01-31,PN005,Passenger,Hatch_C,WH_2,Erratic,98,0,98,2,1,90,25000,0.6168,0,33.2,3.31,0,2,5,1
2023-01-31,PN006,SUV,SUV_X,WH_3,Erratic,310,1,309,1,2,93,25000,0.7219,0,33.2,3.31,0,2,5,1
2023-01-31,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,259,1,58,25000,0.9742,0,33.2,3.31,0,2,5,1
2023-01-31,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,18,2,52,25000,0.5963,0,33.2,3.31,0,2,5,1
2023-02-01,PN000,Passenger,Sedan_A,WH_1,Smooth,145,0,145,2,2,120,25000,0.7982,0,36.5,3.42,0,3,5,2
2023-02-01,PN001,SUV,SUV_Y,WH_2,Smooth,99,0,99,2,3,127,25000,0.6056,0,36.5,3.42,0,3,5,2
2023-02-01,PN002,Truck,Truck_T1,WH_3,Smooth,60,0,60,2,2,120,25000,0.6305,0,36.5,3.42,0,3,5,2
2023-02-01,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,709,1,123,25000,0.5571,0,36.5,3.42,0,3,5,2
2023-02-01,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,704,2,120,25000,0.9877,0,36.5,3.42,0,3,5,2
2023-02-01,PN005,Passenger,Hatch_C,WH_2,Erratic,162,0,162,2,1,90,25000,0.6299,0,36.5,3.42,0,3,5,2
2023-02-01,PN006,SUV,SUV_X,WH_3,Erratic,69,0,69,2,1,93,25000,0.6718,0,36.5,3.42,0,3,5,2
2023-02-01,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,259,1,58,25000,0.9549,0,36.5,3.42,0,3,5,2
2023-02-01,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,18,2,52,25000,0.5834,0,36.5,3.42,0,3,5,2
2023-02-02,PN000,Passenger,Sedan_A,WH_1,Smooth,133,0,133,2,2,120,25000,0.798,0,36.5,3.42,0,4,5,2
2023-02-02,PN001,SUV,SUV_Y,WH_2,Smooth,94,1,93,2,2,127,25000,0.6149,0,36.5,3.42,0,4,5,2
2023-02-02,PN002,Truck,Truck_T1,WH_3,Smooth,52,0,52,2,2,120,25000,0.6288,0,36.5,3.42,0,4,5,2
2023-02-02,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,709,1,123,25000,0.615,0,36.5,3.42,0,4,5,2
2023-02-02,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,36,33,3,672,1,120,25000,0.9482,0,36.5,3.42,0,4,5,2
2023-02-02,PN005,Passenger,Hatch_C,WH_2,Erratic,112,1,111,1,1,90,25000,0.6547,0,36.5,3.42,0,4,5,2
2023-02-02,PN006,SUV,SUV_X,WH_3,Erratic,600,0,600,2,1,93,25000,0.6963,0,36.5,3.42,0,4,5,2
2023-02-02,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,259,1,58,25000,0.9876,0,36.5,3.42,0,4,5,2
2023-02-02,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,18,2,52,25000,0.6207,0,36.5,3.42,0,4,5,2
2023-02-03,PN000,Passenger,Sedan_A,WH_1,Smooth,126,1,125,2,1,120,25000,0.8031,0,36.5,3.42,0,5,5,2
2023-02-03,PN001,SUV,SUV_Y,WH_2,Smooth,95,0,95,2,2,127,25000,0.6097,0,36.5,3.42,0,5,5,2
2023-02-03,PN002,Truck,Truck_T1,WH_3,Smooth,53,1,52,1,2,120,25000,0.6115,0,36.5,3.42,0,5,5,2
2023-02-03,PN003,EV,EV_E2,WH_4,Intermittent,19,17,2,692,1,123,25000,0.5878,0,36.5,3.42,0,5,5,2
2023-02-03,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,672,1,120,25000,0.9548,0,36.5,3.42,0,5,5,2
2023-02-03,PN005,Passenger,Hatch_C,WH_2,Erratic,164,0,164,1,1,90,25000,0.6608,0,36.5,3.42,0,5,5,2
2023-02-03,PN006,SUV,SUV_X,WH_3,Erratic,88,0,88,2,1,93,25000,0.6957,0,36.5,3.42,0,5,5,2
2023-02-03,PN007,Truck,Truck_T2,WH_4,Lumpy,114,107,7,152,1,58,25000,0.9615,0,36.5,3.42,0,5,5,2
2023-02-03,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,19,1,52,25000,0.6018,0,36.5,3.42,0,5,5,2
2023-02-04,PN000,Passenger,Sedan_A,WH_1,Smooth,126,0,126,2,1,120,25000,0.8032,0,36.5,3.42,0,6,5,2
2023-02-04,PN001,SUV,SUV_Y,WH_2,Smooth,101,0,101,2,2,127,25000,0.6322,0,36.5,3.42,0,6,5,2
2023-02-04,PN002,Truck,Truck_T1,WH_3,Smooth,46,0,46,2,1,120,25000,0.691,0,36.5,3.42,0,6,5,2
2023-02-04,PN003,EV,EV_E2,WH_4,Intermittent,34,31,3,661,1,123,25000,0.5999,0,36.5,3.42,0,6,5,2
2023-02-04,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,672,1,120,25000,0.9811,0,36.5,3.42,0,6,5,2
2023-02-04,PN005,Passenger,Hatch_C,WH_2,Erratic,120,0,120,1,1,90,25000,0.6579,0,36.5,3.42,0,6,5,2
2023-02-04,PN006,SUV,SUV_X,WH_3,Erratic,109,0,109,2,1,93,25000,0.7096,0,36.5,3.42,0,6,5,2
2023-02-04,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,152,1,58,25000,0.9527,0,36.5,3.42,0,6,5,2
2023-02-04,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,19,1,52,25000,0.5812,0,36.5,3.42,0,6,5,2
2023-02-05,PN000,Passenger,Sedan_A,WH_1,Smooth,140,0,140,2,1,120,25000,0.8052,0,36.5,3.42,0,7,5,2
2023-02-05,PN001,SUV,SUV_Y,WH_2,Smooth,82,1,81,1,2,127,25000,0.6224,0,36.5,3.42,0,7,5,2
2023-02-05,PN002,Truck,Truck_T1,WH_3,Smooth,55,0,55,2,1,120,25000,0.5941,0,36.5,3.42,0,7,5,2
2023-02-05,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,661,1,123,25000,0.5611,0,36.5,3.42,0,7,5,2
2023-02-05,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,672,1,120,25000,1.0,0,36.5,3.42,0,7,5,2
2023-02-05,PN005,Passenger,Hatch_C,WH_2,Erratic,143,0,143,1,1,90,25000,0.6461,0,36.5,3.42,0,7,5,2
2023-02-05,PN006,SUV,SUV_X,WH_3,Erratic,139,1,138,1,1,93,25000,0.7245,0,36.5,3.42,0,7,5,2
2023-02-05,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,153,0,58,25000,0.943,0,36.5,3.42,0,7,5,2
2023-02-05,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,19,1,52,25000,0.6534,0,36.5,3.42,0,7,5,2
2023-02-06,PN000,Passenger,Sedan_A,WH_1,Smooth,141,0,141,2,1,120,25000,0.7757,0,36.5,3.42,0,1,6,2
2023-02-06,PN001,SUV,SUV_Y,WH_2,Smooth,87,0,87,2,1,127,25000,0.5657,0,36.5,3.42,0,1,6,2
2023-02-06,PN002,Truck,Truck_T1,WH_3,Smooth,53,0,53,2,1,120,25000,0.6252,0,36.5,3.42,0,1,6,2
2023-02-06,PN003,EV,EV_E2,WH_4,Intermittent,19,17,2,645,0,123,25000,0.5528,0,36.5,3.42,0,1,6,2
2023-02-06,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,672,1,120,25000,0.9916,0,36.5,3.42,0,1,6,2
2023-02-06,PN005,Passenger,Hatch_C,WH_2,Erratic,138,0,138,2,0,90,25000,0.6438,0,36.5,3.42,0,1,6,2
2023-02-06,PN006,SUV,SUV_X,WH_3,Erratic,89,0,89,1,1,93,25000,0.6922,0,36.5,3.42,0,1,6,2
2023-02-06,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,153,0,58,25000,0.9544,0,36.5,3.42,0,1,6,2
2023-02-06,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,19,1,52,25000,0.6151,0,36.5,3.42,0,1,6,2
2023-02-07,PN000,Passenger,Sedan_A,WH_1,Smooth,139,1,138,1,1,120,25000,0.8001,0,36.5,3.42,0,2,6,2
2023-02-07,PN001,SUV,SUV_Y,WH_2,Smooth,85,0,85,2,1,127,25000,0.6283,0,36.5,3.42,0,2,6,2
2023-02-07,PN002,Truck,Truck_T1,WH_3,Smooth,45,0,45,2,1,120,25000,0.6228,0,36.5,3.42,0,2,6,2
2023-02-07,PN003,EV,EV_E2,WH_4,Intermittent,29,27,2,618,0,123,25000,0.5562,0,36.5,3.42,0,2,6,2
2023-02-07,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,672,1,120,25000,0.9587,0,36.5,3.42,0,2,6,2
2023-02-07,PN005,Passenger,Hatch_C,WH_2,Erratic,134,0,134,2,0,90,25000,0.6418,0,36.5,3.42,0,2,6,2
2023-02-07,PN006,SUV,SUV_X,WH_3,Erratic,64,0,64,1,1,93,25000,0.6708,0,36.5,3.42,0,2,6,2
2023-02-07,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,153,0,58,25000,0.9442,0,36.5,3.42,0,2,6,2
2023-02-07,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,19,1,52,25000,0.617,0,36.5,3.42,0,2,6,2
2023-02-08,PN000,Passenger,Sedan_A,WH_1,Smooth,127,0,127,1,1,120,25000,0.7709,0,36.5,3.42,0,3,6,2
2023-02-08,PN001,SUV,SUV_Y,WH_2,Smooth,80,0,80,2,1,127,25000,0.6345,0,36.5,3.42,0,3,6,2
2023-02-08,PN002,Truck,Truck_T1,WH_3,Smooth,52,1,51,1,1,120,25000,0.6296,0,36.5,3.42,0,3,6,2
2023-02-08,PN003,EV,EV_E2,WH_4,Intermittent,32,30,2,588,0,123,25000,0.5746,0,36.5,3.42,0,3,6,2
2023-02-08,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,672,1,120,25000,0.9717,0,36.5,3.42,0,3,6,2
2023-02-08,PN005,Passenger,Hatch_C,WH_2,Erratic,502,0,502,2,0,90,25000,0.6606,0,36.5,3.42,0,3,6,2
2023-02-08,PN006,SUV,SUV_X,WH_3,Erratic,413,0,413,2,0,93,25000,0.6961,0,36.5,3.42,0,3,6,2
2023-02-08,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,153,0,58,25000,0.9575,0,36.5,3.42,0,3,6,2
2023-02-08,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,19,1,52,25000,0.6104,0,36.5,3.42,0,3,6,2
2023-02-09,PN000,Passenger,Sedan_A,WH_1,Smooth,136,0,136,1,1,120,25000,0.7728,0,36.5,3.42,0,4,6,2
2023-02-09,PN001,SUV,SUV_Y,WH_2,Smooth,91,1,90,1,1,127,25000,0.5735,0,36.5,3.42,0,4,6,2
2023-02-09,PN002,Truck,Truck_T1,WH_3,Smooth,52,0,52,1,1,120,25000,0.604,0,36.5,3.42,0,4,6,2
2023-02-09,PN003,EV,EV_E2,WH_4,Intermittent,26,24,2,564,0,123,25000,0.5825,0,36.5,3.42,0,4,6,2
2023-02-09,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,673,0,120,25000,0.9924,0,36.5,3.42,0,4,6,2
2023-02-09,PN005,Passenger,Hatch_C,WH_2,Erratic,101,0,101,2,0,90,25000,0.6663,0,36.5,3.42,0,4,6,2
2023-02-09,PN006,SUV,SUV_X,WH_3,Erratic,510,0,510,2,0,93,25000,0.6777,0,36.5,3.42,0,4,6,2
2023-02-09,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,153,0,58,25000,0.9827,0,36.5,3.42,0,4,6,2
2023-02-09,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,19,1,52,25000,0.6041,0,36.5,3.42,0,4,6,2
2023-02-10,PN000,Passenger,Sedan_A,WH_1,Smooth,135,0,135,1,1,120,25000,0.7876,0,36.5,3.42,0,5,6,2
2023-02-10,PN001,SUV,SUV_Y,WH_2,Smooth,100,0,100,1,1,127,25000,0.6139,0,36.5,3.42,0,5,6,2
2023-02-10,PN002,Truck,Truck_T1,WH_3,Smooth,63,0,63,1,1,120,25000,0.6251,0,36.5,3.42,0,5,6,2
2023-02-10,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,564,0,123,25000,0.5629,0,36.5,3.42,0,5,6,2
2023-02-10,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,673,0,120,25000,0.9933,0,36.5,3.42,0,5,6,2
2023-02-10,PN005,Passenger,Hatch_C,WH_2,Erratic,183,0,183,2,0,90,25000,0.6427,0,36.5,3.42,0,5,6,2
2023-02-10,PN006,SUV,SUV_X,WH_3,Erratic,516,0,516,2,0,93,25000,0.6931,0,36.5,3.42,0,5,6,2
2023-02-10,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,153,0,58,25000,0.963,0,36.5,3.42,0,5,6,2
2023-02-10,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,19,1,52,25000,0.5803,0,36.5,3.42,0,5,6,2
2023-02-11,PN000,Passenger,Sedan_A,WH_1,Smooth,136,0,136,2,0,120,25000,0.8079,0,36.5,3.42,0,6,6,2
2023-02-11,PN001,SUV,SUV_Y,WH_2,Smooth,93,0,93,1,1,127,25000,0.5902,0,36.5,3.42,0,6,6,2
2023-02-11,PN002,Truck,Truck_T1,WH_3,Smooth,57,0,57,2,0,120,25000,0.606,0,36.5,3.42,0,6,6,2
2023-02-11,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,564,0,123,25000,0.5707,0,36.5,3.42,0,6,6,2
2023-02-11,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,673,0,120,25000,1.0,0,36.5,3.42,0,6,6,2
2023-02-11,PN005,Passenger,Hatch_C,WH_2,Erratic,381,0,381,2,0,90,25000,0.649,0,36.5,3.42,0,6,6,2
2023-02-11,PN006,SUV,SUV_X,WH_3,Erratic,582,0,582,2,0,93,25000,0.6855,0,36.5,3.42,0,6,6,2
2023-02-11,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,153,0,58,25000,0.9598,0,36.5,3.42,0,6,6,2
2023-02-11,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,20,0,52,25000,0.6191,0,36.5,3.42,0,6,6,2
2023-02-12,PN000,Passenger,Sedan_A,WH_1,Smooth,143,0,143,2,0,120,25000,0.7585,0,36.5,3.42,0,7,6,2
2023-02-12,PN001,SUV,SUV_Y,WH_2,Smooth,97,0,97,1,1,127,25000,0.6222,0,36.5,3.42,0,7,6,2
2023-02-12,PN002,Truck,Truck_T1,WH_3,Smooth,52,0,52,2,0,120,25000,0.5889,0,36.5,3.42,0,7,6,2
2023-02-12,PN003,EV,EV_E2,WH_4,Intermittent,0,0,0,564,0,123,25000,0.5472,0,36.5,3.42,0,7,6,2
2023-02-12,PN004,Hybrid,Hybrid_H1,WH_1,Intermittent,0,0,0,673,0,120,25000,0.9821,0,36.5,3.42,0,7,6,2
2023-02-12,PN005,Passenger,Hatch_C,WH_2,Erratic,110,0,110,2,0,90,25000,0.6887,0,36.5,3.42,0,7,6,2
2023-02-12,PN006,SUV,SUV_X,WH_3,Erratic,177,0,177,2,0,93,25000,0.7297,0,36.5,3.42,0,7,6,2
2023-02-12,PN007,Truck,Truck_T2,WH_4,Lumpy,0,0,0,153,0,58,25000,0.9854,0,36.5,3.42,0,7,6,2
2023-02-12,PN008,EV,EV_E1,WH_1,Lumpy,0,0,0,20,0,52,25000,0.6135,0,36.5,3.42,0,7,6,2
2023-02-13,PN000,Passenger,Sedan_A,WH_1,Smooth,136,0,136,2,0,120,25000,0.7692,0,36.5,3.42,0,1,7,2
2023-02-13,PN001,SUV,SUV_Y,WH_2,Smooth,103,0,103,2,0,127,25000,0.6094,0,36.5,3.42,0,1,7,2
2023-02-13,PN002,Truck,Truck_T1,WH_3,Smooth,54,0,54,2,0,120,25000,0.6154,0,36.5,3.42,0,1,7,2
2023-02-13,PN003,EV,EV_E2,WH_4,Intermittent,20,18,2,546,0,123,25000,0.5592,0,36.5,3.42,0,1,7,2
